timestamp,result,source_user,source_computer,destination_computer,ip_address,country,auth_type,logon_type,attack_campaign,session_id
2023-01-04 02:58:00,success,service_account,PC-002,APP-SERVER-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-004678
2023-01-04 02:58:00,success,admin,PC-159,FILE-SERVER-001,10.0.9.99,United States,Kerberos,RemoteInteractive,Lateral Movement,SID-004679
2023-01-04 02:59:00,success,admin,PC-001,APP-SERVER-001,192.168.1.15,Canada,SAML,RemoteInteractive,Normal Activity,SID-004680
2023-01-04 03:00:00,success,admin,LAPTOP-001,APP-SERVER-001,10.0.1.20,United States,SAML,Network,Normal Activity,SID-004681
2023-01-04 03:01:00,success,user1,PC-002,DC-001,10.0.0.5,United States,NTLM,Interactive,Normal Activity,SID-004682
2023-01-04 03:02:00,success,user1,PC-002,APP-SERVER-001,172.16.0.8,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004683
2023-01-04 03:03:00,success,user3,SERVER-001,APP-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004684
2023-01-04 03:04:00,success,admin,SERVER-001,DB-SERVER-001,172.16.0.8,United States,SAML,Service,Normal Activity,SID-004685
2023-01-04 03:05:00,success,analyst1,PC-003,DB-SERVER-001,10.0.1.20,United States,Kerberos,Network,Normal Activity,SID-004686
2023-01-04 03:06:00,success,svc_backup,PC-003,DC-001,10.0.0.5,United States,SAML,Interactive,Normal Activity,SID-004687
2023-01-04 03:07:00,success,user2,SERVER-001,FILE-SERVER-001,172.16.0.8,Mexico,SAML,Network,Normal Activity,SID-004688
2023-01-04 03:08:00,success,svc_backup,LAPTOP-001,DB-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-004689
2023-01-04 03:09:00,failure,user3,PC-003,DB-SERVER-001,172.16.0.8,United States,NTLM,Batch,Normal Activity,SID-004690
2023-01-04 03:10:00,success,admin,SERVER-002,FILE-SERVER-001,10.0.0.5,United States,OAuth,RemoteInteractive,Normal Activity,SID-004691
2023-01-04 03:11:00,success,service_account,SERVER-002,DC-001,172.16.0.8,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004692
2023-01-04 03:12:00,success,user1,LAPTOP-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-004693
2023-01-04 03:13:00,success,service_account,SERVER-001,APP-SERVER-001,10.0.0.5,United States,NTLM,Batch,Normal Activity,SID-004694
2023-01-04 03:14:00,success,service_account,PC-003,DC-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-004695
2023-01-04 03:15:00,success,admin,PC-002,FILE-SERVER-001,10.0.1.20,Mexico,SAML,RemoteInteractive,Normal Activity,SID-004696
2023-01-04 03:16:00,success,analyst1,SERVER-001,FILE-SERVER-001,192.168.1.15,Mexico,SAML,Interactive,Normal Activity,SID-004697
2023-01-04 03:17:00,success,user3,PC-003,APP-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-004698
2023-01-04 03:18:00,success,user1,LAPTOP-001,APP-SERVER-001,10.0.0.12,United States,Kerberos,Batch,Normal Activity,SID-004699
2023-01-04 03:19:00,success,svc_backup,SERVER-002,APP-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-004700
2023-01-04 03:20:00,success,analyst1,LAPTOP-001,DC-001,10.0.0.5,United States,OAuth,Interactive,Normal Activity,SID-004701
2023-01-04 03:21:00,success,svc_backup,PC-003,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-004702
2023-01-04 03:22:00,success,user2,LAPTOP-001,APP-SERVER-001,10.0.0.12,Canada,OAuth,Batch,Normal Activity,SID-004703
2023-01-04 03:23:00,success,user3,PC-003,APP-SERVER-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-004704
2023-01-04 03:24:00,success,analyst1,PC-003,FILE-SERVER-001,10.0.0.12,United States,SAML,Service,Normal Activity,SID-004705
2023-01-04 03:25:00,success,analyst1,LAPTOP-001,DB-SERVER-001,10.0.0.5,Canada,OAuth,Interactive,Normal Activity,SID-004706
2023-01-04 03:26:00,success,svc_backup,PC-001,DC-001,192.168.1.15,Canada,SAML,Service,Normal Activity,SID-004707
2023-01-04 03:27:00,success,user1,PC-002,DB-SERVER-001,10.0.0.12,United States,Kerberos,Service,Normal Activity,SID-004708
2023-01-04 03:28:00,success,user2,SERVER-001,APP-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-004709
2023-01-04 03:29:00,success,svc_backup,SERVER-002,DC-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-004710
2023-01-04 03:30:00,success,analyst1,PC-002,DB-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-004711
2023-01-04 03:31:00,success,user3,SERVER-001,FILE-SERVER-001,192.168.1.15,United States,OAuth,Batch,Normal Activity,SID-004712
2023-01-04 03:32:00,success,analyst1,SERVER-001,APP-SERVER-001,10.0.0.12,United States,Kerberos,Interactive,Normal Activity,SID-004713
2023-01-04 03:33:00,success,admin,SERVER-002,DC-001,10.0.0.12,Mexico,OAuth,Service,Normal Activity,SID-004714
2023-01-04 03:34:00,success,user3,PC-002,DC-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-004715
2023-01-04 03:35:00,success,user3,SERVER-002,DC-001,172.16.0.8,United States,OAuth,Interactive,Normal Activity,SID-004716
2023-01-04 03:36:00,success,analyst1,PC-003,DC-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-004717
2023-01-04 03:37:00,success,user1,SERVER-002,APP-SERVER-001,10.0.0.12,United States,NTLM,RemoteInteractive,Normal Activity,SID-004718
2023-01-04 03:38:00,success,user3,LAPTOP-001,APP-SERVER-001,192.168.1.15,Canada,LDAP,Network,Normal Activity,SID-004719
2023-01-04 03:39:00,success,admin,PC-001,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-004720
2023-01-04 03:40:00,success,svc_backup,PC-001,FILE-SERVER-001,10.0.0.5,United States,SAML,Network,Normal Activity,SID-004721
2023-01-04 03:41:00,success,user1,PC-001,FILE-SERVER-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-004722
2023-01-04 03:42:00,success,user1,PC-002,DB-SERVER-001,10.0.0.12,United States,OAuth,Network,Normal Activity,SID-004723
2023-01-04 03:43:00,success,user1,PC-002,FILE-SERVER-001,172.16.0.8,Canada,NTLM,Interactive,Normal Activity,SID-004724
2023-01-04 03:44:00,success,user3,PC-003,APP-SERVER-001,10.0.0.5,United States,OAuth,RemoteInteractive,Normal Activity,SID-004725
2023-01-04 03:45:00,success,user1,PC-001,DB-SERVER-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-004726
2023-01-04 03:46:00,success,analyst1,PC-003,APP-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-004727
2023-01-04 03:47:00,success,user1,PC-001,DB-SERVER-001,192.168.1.15,Canada,LDAP,RemoteInteractive,Normal Activity,SID-004728
2023-01-04 03:48:00,success,admin,PC-002,FILE-SERVER-001,10.0.0.12,United States,SAML,RemoteInteractive,Normal Activity,SID-004729
2023-01-04 03:49:00,success,user2,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-004730
2023-01-04 03:50:00,failure,admin,LAPTOP-001,FILE-SERVER-001,10.0.1.20,United States,SAML,Interactive,Normal Activity,SID-004731
2023-01-04 03:51:00,success,user3,LAPTOP-001,DB-SERVER-001,192.168.1.15,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004732
2023-01-04 03:52:00,success,user1,SERVER-002,APP-SERVER-001,10.0.0.5,United States,LDAP,Interactive,Normal Activity,SID-004733
2023-01-04 03:53:00,success,user1,LAPTOP-001,DC-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-004734
2023-01-04 03:54:00,success,analyst1,SERVER-001,APP-SERVER-001,10.0.0.12,Mexico,NTLM,Interactive,Normal Activity,SID-004735
2023-01-04 03:55:00,success,svc_backup,PC-001,FILE-SERVER-001,172.16.0.8,United States,OAuth,RemoteInteractive,Normal Activity,SID-004736
2023-01-04 03:56:00,success,user1,LAPTOP-001,DB-SERVER-001,192.168.1.15,United States,LDAP,Service,Normal Activity,SID-004737
2023-01-04 03:57:00,success,service_account,SERVER-001,DB-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-004738
2023-01-04 03:58:00,failure,admin,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,OAuth,Batch,Normal Activity,SID-004739
2023-01-04 03:59:00,failure,user3,SERVER-001,DB-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-004740
2023-01-04 04:00:00,success,user2,PC-003,FILE-SERVER-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-004741
2023-01-04 04:01:00,success,user1,PC-003,APP-SERVER-001,10.0.0.12,United States,SAML,Batch,Normal Activity,SID-004742
2023-01-04 04:02:00,success,user2,SERVER-001,DB-SERVER-001,10.0.0.5,United States,LDAP,Service,Normal Activity,SID-004743
2023-01-04 04:03:00,success,user1,SERVER-002,DC-001,10.0.1.20,United States,Kerberos,Service,Normal Activity,SID-004744
2023-01-04 04:04:00,success,user3,LAPTOP-001,DB-SERVER-001,192.168.1.15,United States,NTLM,RemoteInteractive,Normal Activity,SID-004745
2023-01-04 04:05:00,success,svc_backup,PC-001,FILE-SERVER-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-004746
2023-01-04 04:06:00,success,admin,SERVER-002,DC-001,10.0.0.5,United States,SAML,Service,Normal Activity,SID-004747
2023-01-04 04:07:00,success,user3,PC-002,FILE-SERVER-001,10.0.0.12,Mexico,SAML,Service,Normal Activity,SID-004748
2023-01-04 04:08:00,success,user2,PC-003,DB-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-004749
2023-01-04 04:09:00,success,user1,LAPTOP-001,DC-001,10.0.0.12,United States,OAuth,RemoteInteractive,Normal Activity,SID-004750
2023-01-04 04:10:00,success,user2,LAPTOP-001,DC-001,10.0.1.20,United States,LDAP,Batch,Normal Activity,SID-004751
2023-01-04 04:11:00,success,admin,PC-002,DB-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-004752
2023-01-04 04:12:00,success,service_account,PC-002,DC-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-004753
2023-01-04 04:13:00,success,user3,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,Kerberos,Interactive,Normal Activity,SID-004754
2023-01-04 04:14:00,success,user2,PC-002,DC-001,10.0.1.20,United States,OAuth,RemoteInteractive,Normal Activity,SID-004755
2023-01-04 04:15:00,success,user2,LAPTOP-001,DC-001,10.0.0.5,United States,LDAP,RemoteInteractive,Normal Activity,SID-004756
2023-01-04 04:16:00,success,admin,SERVER-002,APP-SERVER-001,192.168.1.15,United States,SAML,Network,Normal Activity,SID-004757
2023-01-04 04:17:00,success,service_account,PC-002,FILE-SERVER-001,192.168.1.15,United States,LDAP,Network,Normal Activity,SID-004758
2023-01-04 04:18:00,failure,user1,SERVER-002,FILE-SERVER-001,10.0.0.12,United States,LDAP,Network,Normal Activity,SID-004759
2023-01-04 04:19:00,success,service_account,SERVER-002,APP-SERVER-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-004760
2023-01-04 04:20:00,failure,user2,PC-002,DC-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-004761
2023-01-04 04:21:00,success,admin,LAPTOP-001,DB-SERVER-001,10.0.1.20,United States,Kerberos,Interactive,Normal Activity,SID-004762
2023-01-04 04:22:00,success,user1,SERVER-001,APP-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-004763
2023-01-04 04:23:00,success,service_account,LAPTOP-001,DB-SERVER-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-004764
2023-01-04 04:24:00,success,service_account,PC-001,FILE-SERVER-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-004765
2023-01-04 04:25:00,failure,service_account,PC-002,APP-SERVER-001,10.0.0.5,United States,OAuth,Interactive,Normal Activity,SID-004766
2023-01-04 04:26:00,success,svc_backup,PC-003,DB-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-004767
2023-01-04 04:27:00,success,user1,PC-002,DC-001,10.0.1.20,Canada,Kerberos,RemoteInteractive,Normal Activity,SID-004768
2023-01-04 04:28:00,success,service_account,PC-001,APP-SERVER-001,172.16.0.8,United States,Kerberos,Service,Normal Activity,SID-004769
2023-01-04 04:29:00,success,svc_backup,SERVER-002,DB-SERVER-001,172.16.0.8,United States,NTLM,Batch,Normal Activity,SID-004770
2023-01-04 04:30:00,success,user3,PC-003,APP-SERVER-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-004771
2023-01-04 04:31:00,success,admin,PC-003,APP-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-004772
2023-01-04 04:32:00,success,service_account,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,LDAP,Interactive,Normal Activity,SID-004773
2023-01-04 04:33:00,success,user1,SERVER-001,FILE-SERVER-001,10.0.0.12,United States,OAuth,Service,Normal Activity,SID-004774
2023-01-04 04:34:00,success,svc_backup,LAPTOP-001,DC-001,10.0.0.12,United States,LDAP,Interactive,Normal Activity,SID-004775
2023-01-04 04:35:00,success,svc_backup,PC-003,FILE-SERVER-001,192.168.1.15,United States,LDAP,Interactive,Normal Activity,SID-004776
2023-01-04 04:36:00,success,user3,PC-003,FILE-SERVER-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-004777
2023-01-04 04:37:00,success,analyst1,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,SAML,RemoteInteractive,Normal Activity,SID-004778
2023-01-04 04:38:00,success,admin,PC-002,DB-SERVER-001,10.0.0.12,United States,NTLM,RemoteInteractive,Normal Activity,SID-004779
2023-01-04 04:39:00,success,analyst1,SERVER-001,APP-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-004780
2023-01-04 04:40:00,success,user1,SERVER-002,FILE-SERVER-001,172.16.0.8,United States,Kerberos,Service,Normal Activity,SID-004781
2023-01-04 04:41:00,success,admin,LAPTOP-001,DB-SERVER-001,192.168.1.15,Canada,SAML,Interactive,Normal Activity,SID-004782
2023-01-04 04:42:00,success,user3,PC-002,APP-SERVER-001,172.16.0.8,United States,LDAP,Network,Normal Activity,SID-004783
2023-01-04 04:43:00,success,user1,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,SAML,Interactive,Normal Activity,SID-004784
2023-01-04 04:44:00,success,admin,SERVER-001,FILE-SERVER-001,10.0.1.20,United States,NTLM,Service,Normal Activity,SID-004785
2023-01-04 04:45:00,success,admin,PC-002,APP-SERVER-001,10.0.0.12,Canada,SAML,Interactive,Normal Activity,SID-004786
2023-01-04 04:46:00,success,analyst1,SERVER-001,DB-SERVER-001,10.0.0.5,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004787
2023-01-04 04:47:00,success,user1,SERVER-002,DB-SERVER-001,10.0.0.12,Canada,LDAP,RemoteInteractive,Normal Activity,SID-004788
2023-01-04 04:48:00,failure,user3,PC-001,DC-001,10.0.1.20,United States,Kerberos,Service,Normal Activity,SID-004789
2023-01-04 04:49:00,success,user3,PC-003,APP-SERVER-001,10.0.1.20,United States,OAuth,Batch,Normal Activity,SID-004790
2023-01-04 04:50:00,success,user1,PC-002,DC-001,192.168.1.15,United States,SAML,Interactive,Normal Activity,SID-004791
2023-01-04 04:51:00,success,user1,PC-003,DB-SERVER-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-004792
2023-01-04 04:52:00,success,svc_backup,PC-001,FILE-SERVER-001,10.0.1.20,United States,SAML,Network,Normal Activity,SID-004793
2023-01-04 04:53:00,success,user2,PC-002,DC-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-004794
2023-01-04 04:54:00,success,analyst1,PC-003,DB-SERVER-001,10.0.0.5,United States,Kerberos,Batch,Normal Activity,SID-004795
2023-01-04 04:55:00,success,user1,PC-003,DB-SERVER-001,10.0.0.12,United States,OAuth,RemoteInteractive,Normal Activity,SID-004796
2023-01-04 04:56:00,success,user1,PC-002,FILE-SERVER-001,192.168.1.15,Mexico,NTLM,Service,Normal Activity,SID-004797
2023-01-04 04:57:00,success,user2,PC-003,APP-SERVER-001,10.0.0.5,United States,NTLM,Interactive,Normal Activity,SID-004798
2023-01-04 04:58:00,success,user2,PC-003,DB-SERVER-001,10.0.0.12,United States,LDAP,Service,Normal Activity,SID-004799
2023-01-04 04:59:00,success,admin,PC-002,DC-001,192.168.1.15,United States,OAuth,Batch,Normal Activity,SID-004800
2023-01-04 05:00:00,success,service_account,PC-003,FILE-SERVER-001,10.0.0.5,United States,SAML,Service,Normal Activity,SID-004801
2023-01-04 05:01:00,success,user3,PC-003,APP-SERVER-001,172.16.0.8,United States,SAML,Batch,Normal Activity,SID-004802
2023-01-04 05:02:00,success,analyst1,LAPTOP-001,APP-SERVER-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-004803
2023-01-04 05:03:00,success,admin,SERVER-002,APP-SERVER-001,192.168.1.15,United States,SAML,Batch,Normal Activity,SID-004804
2023-01-04 05:04:00,failure,user1,LAPTOP-001,DB-SERVER-001,10.0.0.5,Canada,Kerberos,Service,Normal Activity,SID-004805
2023-01-04 05:05:00,success,user2,PC-001,APP-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-004806
2023-01-04 05:06:00,success,svc_backup,LAPTOP-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Interactive,Normal Activity,SID-004807
2023-01-04 05:07:00,success,user3,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,LDAP,Batch,Normal Activity,SID-004808
2023-01-04 05:08:00,success,admin,PC-001,FILE-SERVER-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-004809
2023-01-04 05:09:00,success,svc_backup,PC-003,APP-SERVER-001,10.0.0.5,United States,Kerberos,Batch,Normal Activity,SID-004810
2023-01-04 05:10:00,success,user3,PC-003,FILE-SERVER-001,172.16.0.8,United States,SAML,Service,Normal Activity,SID-004811
2023-01-04 05:11:00,success,service_account,LAPTOP-001,DC-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-004812
2023-01-04 05:12:00,success,service_account,PC-001,DC-001,10.0.0.12,United States,LDAP,RemoteInteractive,Normal Activity,SID-004813
2023-01-04 05:13:00,success,svc_backup,PC-003,DB-SERVER-001,192.168.1.15,United States,Kerberos,Network,Normal Activity,SID-004814
2023-01-04 05:14:00,success,user2,SERVER-001,APP-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-004815
2023-01-04 05:15:00,failure,admin,PC-002,DB-SERVER-001,10.0.0.5,Mexico,SAML,Service,Normal Activity,SID-004816
2023-01-04 05:16:00,success,admin,PC-002,FILE-SERVER-001,172.16.0.8,United States,LDAP,Service,Normal Activity,SID-004817
2023-01-04 05:17:00,success,service_account,SERVER-002,APP-SERVER-001,10.0.0.5,Mexico,Kerberos,RemoteInteractive,Normal Activity,SID-004818
2023-01-04 05:18:00,success,user3,PC-002,DB-SERVER-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-004819
2023-01-04 05:19:00,success,svc_backup,LAPTOP-001,APP-SERVER-001,192.168.1.15,Canada,OAuth,Network,Normal Activity,SID-004820
2023-01-04 05:20:00,failure,user2,PC-002,APP-SERVER-001,10.0.1.20,United States,Kerberos,Interactive,Normal Activity,SID-004821
2023-01-04 05:21:00,success,user1,PC-002,DB-SERVER-001,10.0.1.20,United States,OAuth,Interactive,Normal Activity,SID-004822
2023-01-04 05:22:00,success,admin,SERVER-001,APP-SERVER-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-004823
2023-01-04 05:23:00,success,user1,PC-003,FILE-SERVER-001,10.0.1.20,United States,SAML,Interactive,Normal Activity,SID-004824
2023-01-04 05:24:00,success,user2,SERVER-001,DC-001,172.16.0.8,United States,LDAP,RemoteInteractive,Normal Activity,SID-004825
2023-01-04 05:25:00,success,service_account,LAPTOP-001,DC-001,10.0.0.12,United States,SAML,Interactive,Normal Activity,SID-004826
2023-01-04 05:26:00,success,admin,PC-002,APP-SERVER-001,172.16.0.8,United States,NTLM,RemoteInteractive,Normal Activity,SID-004827
2023-01-04 05:27:00,success,admin,PC-003,DC-001,10.0.1.20,United States,LDAP,RemoteInteractive,Normal Activity,SID-004828
2023-01-04 05:28:00,success,svc_backup,SERVER-002,APP-SERVER-001,10.0.0.5,Canada,LDAP,Batch,Normal Activity,SID-004829
2023-01-04 05:29:00,success,user1,SERVER-002,DB-SERVER-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-004830
2023-01-04 05:30:00,success,service_account,PC-002,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Batch,Normal Activity,SID-004831
2023-01-04 05:31:00,success,svc_backup,PC-002,DC-001,10.0.1.20,United States,SAML,Service,Normal Activity,SID-004832
2023-01-04 05:32:00,success,analyst1,SERVER-002,DB-SERVER-001,10.0.0.12,United States,SAML,Network,Normal Activity,SID-004833
2023-01-04 05:33:00,success,user1,SERVER-002,FILE-SERVER-001,172.16.0.8,United States,SAML,Interactive,Normal Activity,SID-004834
2023-01-04 05:34:00,success,user1,LAPTOP-001,DC-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-004835
2023-01-04 05:35:00,success,analyst1,PC-002,DC-001,172.16.0.8,United States,SAML,Service,Normal Activity,SID-004836
2023-01-04 05:36:00,success,user2,SERVER-002,FILE-SERVER-001,172.16.0.8,United States,LDAP,Batch,Normal Activity,SID-004837
2023-01-04 05:37:00,success,user2,PC-001,DB-SERVER-001,10.0.1.20,Canada,OAuth,Batch,Normal Activity,SID-004838
2023-01-04 05:38:00,success,admin,SERVER-002,DB-SERVER-001,10.0.0.5,United States,NTLM,Network,Normal Activity,SID-004839
2023-01-04 05:39:00,success,user3,PC-003,DC-001,192.168.1.15,United States,SAML,Network,Normal Activity,SID-004840
2023-01-04 05:40:00,success,svc_backup,PC-003,FILE-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-004841
2023-01-04 05:41:00,success,user3,PC-001,DB-SERVER-001,10.0.0.12,United States,Kerberos,Network,Normal Activity,SID-004842
2023-01-04 05:42:00,success,admin,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-004843
2023-01-04 05:43:00,success,user3,PC-002,FILE-SERVER-001,10.0.0.5,Mexico,OAuth,RemoteInteractive,Normal Activity,SID-004844
2023-01-04 05:44:00,success,user1,PC-002,DC-001,10.0.1.20,United States,SAML,Batch,Normal Activity,SID-004845
2023-01-04 05:45:00,success,user1,SERVER-002,FILE-SERVER-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004846
2023-01-04 05:46:00,success,analyst1,PC-003,FILE-SERVER-001,192.168.1.15,United States,NTLM,Batch,Normal Activity,SID-004847
2023-01-04 05:47:00,success,analyst1,LAPTOP-001,APP-SERVER-001,10.0.0.5,Canada,OAuth,Batch,Normal Activity,SID-004848
2023-01-04 05:48:00,success,admin,LAPTOP-001,FILE-SERVER-001,10.0.0.5,United States,SAML,Network,Normal Activity,SID-004849
2023-01-04 05:49:00,success,admin,LAPTOP-001,DB-SERVER-001,10.0.0.5,United States,NTLM,RemoteInteractive,Normal Activity,SID-004850
2023-01-04 05:50:00,success,service_account,SERVER-002,DC-001,192.168.1.15,United States,SAML,Service,Normal Activity,SID-004851
2023-01-04 05:51:00,success,admin,PC-002,DC-001,10.0.0.12,United States,OAuth,Service,Normal Activity,SID-004852
2023-01-04 05:52:00,success,user1,LAPTOP-001,FILE-SERVER-001,192.168.1.15,United States,Kerberos,Service,Normal Activity,SID-004853
2023-01-04 05:53:00,success,user3,SERVER-002,FILE-SERVER-001,192.168.1.15,United States,OAuth,Network,Normal Activity,SID-004854
2023-01-04 05:54:00,success,svc_backup,SERVER-002,DB-SERVER-001,10.0.1.20,United States,LDAP,Service,Normal Activity,SID-004855
2023-01-04 05:55:00,success,service_account,PC-001,APP-SERVER-001,10.0.0.5,United States,SAML,Batch,Normal Activity,SID-004856
2023-01-04 05:56:00,success,service_account,SERVER-001,DC-001,10.0.0.12,United States,NTLM,Network,Normal Activity,SID-004857
2023-01-04 05:57:00,failure,service_account,LAPTOP-001,APP-SERVER-001,10.0.1.20,Mexico,NTLM,Service,Normal Activity,SID-004858
2023-01-04 05:58:00,success,admin,SERVER-001,DB-SERVER-001,10.0.1.20,United States,OAuth,Network,Normal Activity,SID-004859
2023-01-04 05:59:00,success,admin,PC-002,DC-001,172.16.0.8,United States,OAuth,Batch,Normal Activity,SID-004860
2023-01-04 06:00:00,success,user1,SERVER-002,DB-SERVER-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-004861
2023-01-04 06:01:00,success,svc_backup,LAPTOP-001,FILE-SERVER-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-004862
2023-01-04 06:02:00,failure,user1,PC-003,DB-SERVER-001,10.0.0.12,Canada,Kerberos,Network,Normal Activity,SID-004863
2023-01-04 06:03:00,success,svc_backup,PC-002,FILE-SERVER-001,10.0.0.12,United States,NTLM,Interactive,Normal Activity,SID-004864
2023-01-04 06:04:00,success,user1,PC-001,APP-SERVER-001,10.0.0.5,United States,Kerberos,Service,Normal Activity,SID-004865
2023-01-04 06:05:00,success,user3,PC-001,DC-001,10.0.0.12,United States,OAuth,Batch,Normal Activity,SID-004866
2023-01-04 06:06:00,success,admin,SERVER-001,DC-001,192.168.1.15,United States,LDAP,RemoteInteractive,Normal Activity,SID-004867
2023-01-04 06:07:00,success,user2,SERVER-002,APP-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-004868
2023-01-04 06:08:00,success,user2,SERVER-001,FILE-SERVER-001,10.0.0.5,United States,OAuth,Network,Normal Activity,SID-004869
2023-01-04 06:09:00,failure,admin,PC-003,DC-001,10.0.0.12,United States,NTLM,Service,Normal Activity,SID-004870
2023-01-04 06:10:00,success,service_account,PC-003,DB-SERVER-001,172.16.0.8,United States,OAuth,Service,Normal Activity,SID-004871
2023-01-04 06:11:00,success,admin,PC-001,FILE-SERVER-001,172.16.0.8,United States,NTLM,Interactive,Normal Activity,SID-004872
2023-01-04 06:12:00,success,admin,LAPTOP-001,DC-001,172.16.0.8,Mexico,SAML,Batch,Normal Activity,SID-004873
2023-01-04 06:13:00,success,admin,PC-001,DB-SERVER-001,192.168.1.15,United States,NTLM,Network,Normal Activity,SID-004874
2023-01-04 06:14:00,success,service_account,PC-001,DB-SERVER-001,172.16.0.8,United States,SAML,Network,Normal Activity,SID-004875
2023-01-04 06:15:00,success,svc_backup,PC-003,DC-001,10.0.0.12,United States,Kerberos,RemoteInteractive,Normal Activity,SID-004876
2023-01-04 06:16:00,success,user3,SERVER-001,APP-SERVER-001,10.0.0.12,United States,NTLM,Network,Normal Activity,SID-004877
2023-01-04 06:17:00,success,user2,PC-003,APP-SERVER-001,172.16.0.8,United States,Kerberos,Network,Normal Activity,SID-004878
2023-01-04 06:18:00,success,analyst1,SERVER-002,DC-001,10.0.1.20,United States,LDAP,Interactive,Normal Activity,SID-004879
2023-01-04 06:19:00,failure,user2,PC-003,DB-SERVER-001,172.16.0.8,United States,SAML,RemoteInteractive,Normal Activity,SID-004880
2023-01-04 06:20:00,success,user2,PC-003,APP-SERVER-001,10.0.1.20,United States,NTLM,Network,Normal Activity,SID-004881
